timestamp,energy_pv,power_consumed_kwh,energy_hotwater
2017-07-28 06:30:00,-0.0,26.0,1.0
2017-07-28 06:45:00,-0.0,26.0,1.0
2017-07-28 07:00:00,-0.0,41.0,1.0
2017-07-28 07:15:00,0.0,49.0,1.0
2017-07-28 07:30:00,4.0,133.0,1.0
2017-07-28 07:45:00,7.0,90.0,1.0
2017-07-28 08:00:00,10.0,176.0,1.0
2017-07-28 08:15:00,148.0,440.0,1.0
2017-07-28 08:30:00,229.0,256.0,1.0
2017-07-28 08:45:00,259.0,154.0,1.0
2017-07-28 09:00:00,153.0,84.0,1.0
2017-07-28 09:15:00,52.0,41.0,1.0
2017-07-28 09:30:00,153.0,25.0,1.0
2017-07-28 09:45:00,280.0,35.0,1.0
2017-07-28 10:00:00,262.0,37.0,1.0
2017-07-28 10:15:00,224.0,38.0,1.0
2017-07-28 10:30:00,160.0,19.0,1.0
2017-07-28 10:45:00,27.0,21.0,1.0
2017-07-28 11:00:00,21.0,37.0,1.0
2017-07-28 11:15:00,22.0,54.0,1.0
2017-07-28 11:30:00,21.0,20.0,1.0
2017-07-28 11:45:00,20.0,18.0,1.0
2017-07-28 12:00:00,20.0,18.0,1.0
2017-07-28 12:15:00,17.0,54.0,1.0
2017-07-28 12:30:00,45.0,39.0,1.0
2017-07-28 12:45:00,182.0,17.0,1.0
2017-07-28 13:00:00,281.0,18.0,1.0
2017-07-28 13:15:00,321.0,33.0,1.0
2017-07-28 13:30:00,308.0,45.0,1.0
2017-07-28 13:45:00,291.0,49.0,1.0
2017-07-28 14:00:00,273.0,170.0,1.0
2017-07-28 14:15:00,250.0,215.0,1.0
2017-07-28 14:30:00,226.0,132.0,1.0
2017-07-28 14:45:00,202.0,62.0,1.0
2017-07-28 15:00:00,176.0,67.0,1.0
2017-07-28 15:15:00,148.0,42.0,1.0
2017-07-28 15:30:00,120.0,115.0,1.0
2017-07-28 15:45:00,91.0,72.0,1.0
2017-07-28 16:00:00,63.0,56.0,1.0
2017-07-28 16:15:00,32.0,66.0,1.0
2017-07-28 16:30:00,9.0,147.0,1.0
2017-07-28 16:45:00,5.0,178.0,1.0
2017-07-28 17:00:00,-1.0,170.0,1.0
2017-07-28 17:15:00,-0.0,358.0,1.0
2017-07-28 17:30:00,-0.0,251.0,1.0
2017-07-28 17:45:00,-0.0,184.0,1.0
2017-07-28 18:00:00,-0.0,369.0,1.0
2017-07-28 18:15:00,-0.0,310.0,1.0
2017-07-28 18:30:00,-0.0,190.0,1.0
2017-07-28 18:45:00,-0.0,182.0,1.0
2017-07-28 19:00:00,-0.0,174.0,1.0
2017-07-28 19:15:00,-0.0,163.0,1.0
2017-07-28 19:30:00,-0.0,146.0,1.0
2017-07-28 19:45:00,-0.0,301.0,1.0
2017-07-28 20:00:00,-0.0,313.0,1.0
2017-07-28 20:15:00,-0.0,259.0,1.0
2017-07-28 20:30:00,-0.0,141.0,1.0
2017-07-28 20:45:00,-0.0,105.0,1.0
2017-07-28 21:00:00,-0.0,53.0,1.0
2017-07-28 21:15:00,-0.0,61.0,1.0
2017-07-28 21:30:00,-0.0,90.0,1.0
2017-07-28 21:45:00,-0.0,56.0,1.0
2017-07-28 22:00:00,-0.0,49.0,1.0
2017-07-28 22:15:00,-0.0,44.0,1.0
2017-07-28 22:30:00,-0.0,49.0,1.0
2017-07-28 22:45:00,-0.0,42.0,1.0
2017-07-28 23:00:00,0.0,904.0,871.0
2017-07-28 23:15:00,0.0,945.0,921.0
2017-07-28 23:30:00,0.0,961.0,917.0
2017-07-28 23:45:00,-0.0,293.0,268.0
2017-07-29 00:00:00,-0.0,42.0,1.0
2017-07-29 00:15:00,-0.0,38.0,1.0
2017-07-29 00:30:00,-0.0,43.0,1.0
2017-07-29 00:45:00,-0.0,51.0,1.0
2017-07-29 01:00:00,-0.0,44.0,1.0
2017-07-29 01:15:00,-0.0,38.0,1.0
2017-07-29 01:30:00,-0.0,41.0,1.0
2017-07-29 01:45:00,-0.0,49.0,1.0
2017-07-29 02:00:00,-0.0,35.0,1.0
2017-07-29 02:15:00,-0.0,25.0,1.0
2017-07-29 02:30:00,-0.0,33.0,1.0
2017-07-29 02:45:00,-0.0,64.0,1.0
2017-07-29 03:00:00,-0.0,33.0,1.0
2017-07-29 03:15:00,-0.0,24.0,1.0
2017-07-29 03:30:00,-0.0,24.0,1.0
2017-07-29 03:45:00,-0.0,45.0,1.0
2017-07-29 04:00:00,-0.0,47.0,1.0
2017-07-29 04:15:00,-0.0,32.0,1.0
2017-07-29 04:30:00,0.0,938.0,917.0
2017-07-29 04:45:00,0.0,674.0,643.0
2017-07-29 05:00:00,-0.0,39.0,1.0
2017-07-29 05:15:00,-0.0,37.0,1.0
2017-07-29 05:30:00,-0.0,37.0,1.0
2017-07-29 05:45:00,-0.0,23.0,1.0
2017-07-29 06:00:00,-0.0,126.0,1.0
2017-07-29 06:15:00,-0.0,277.0,1.0
2017-07-29 06:30:00,-0.0,196.0,1.0
2017-07-29 06:45:00,-0.0,128.0,1.0
2017-07-29 07:00:00,-0.0,31.0,1.0
2017-07-29 07:15:00,5.0,165.0,1.0
2017-07-29 07:30:00,7.0,76.0,1.0
2017-07-29 07:45:00,31.0,141.0,1.0
2017-07-29 08:00:00,132.0,154.0,1.0
2017-07-29 08:15:00,194.0,114.0,1.0
2017-07-29 08:30:00,242.0,544.0,1.0
2017-07-29 08:45:00,278.0,113.0,1.0
2017-07-29 09:00:00,300.0,119.0,1.0
2017-07-29 09:15:00,317.0,85.0,1.0
2017-07-29 09:30:00,327.0,42.0,1.0
2017-07-29 09:45:00,310.0,19.0,0.0
2017-07-29 10:00:00,282.0,39.0,1.0
2017-07-29 10:15:00,238.0,20.0,1.0
2017-07-29 10:30:00,180.0,120.0,95.0
2017-07-29 10:45:00,47.0,946.0,914.0
2017-07-29 11:00:00,20.0,611.0,590.0
2017-07-29 11:15:00,20.0,40.0,1.0
2017-07-29 11:30:00,21.0,18.0,1.0
2017-07-29 11:45:00,20.0,20.0,1.0
2017-07-29 12:00:00,19.0,33.0,1.0
2017-07-29 12:15:00,20.0,35.0,1.0
2017-07-29 12:30:00,25.0,30.0,1.0
2017-07-29 12:45:00,112.0,17.0,1.0
2017-07-29 13:00:00,266.0,19.0,1.0
2017-07-29 13:15:00,318.0,34.0,1.0
2017-07-29 13:30:00,309.0,138.0,1.0
2017-07-29 13:45:00,293.0,100.0,1.0
2017-07-29 14:00:00,273.0,199.0,1.0
2017-07-29 14:15:00,249.0,123.0,1.0
2017-07-29 14:30:00,226.0,104.0,1.0
2017-07-29 14:45:00,202.0,154.0,1.0
2017-07-29 15:00:00,175.0,346.0,1.0
2017-07-29 15:15:00,148.0,390.0,1.0
2017-07-29 15:30:00,119.0,283.0,1.0
2017-07-29 15:45:00,90.0,282.0,1.0
2017-07-29 16:00:00,63.0,199.0,1.0
2017-07-29 16:15:00,33.0,117.0,1.0
2017-07-29 16:30:00,10.0,51.0,1.0
2017-07-29 16:45:00,6.0,93.0,1.0
2017-07-29 17:00:00,-1.0,62.0,1.0
2017-07-29 17:15:00,-0.0,60.0,1.0
2017-07-29 17:30:00,-0.0,360.0,1.0
2017-07-29 17:45:00,-0.0,440.0,1.0
2017-07-29 18:00:00,0.0,521.0,1.0
2017-07-29 18:15:00,-0.0,385.0,1.0
2017-07-29 18:30:00,-0.0,202.0,1.0
2017-07-29 18:45:00,-0.0,520.0,1.0
2017-07-29 19:00:00,-0.0,451.0,1.0
2017-07-29 19:15:00,-0.0,211.0,1.0
2017-07-29 19:30:00,-0.0,141.0,1.0
2017-07-29 19:45:00,-0.0,328.0,1.0
2017-07-29 20:00:00,-0.0,227.0,1.0
2017-07-29 20:15:00,-0.0,211.0,1.0
2017-07-29 20:30:00,-0.0,198.0,1.0
2017-07-29 20:45:00,-0.0,192.0,1.0
2017-07-29 21:00:00,-0.0,217.0,1.0
2017-07-29 21:15:00,-0.0,134.0,1.0
2017-07-29 21:30:00,-0.0,107.0,1.0
2017-07-29 21:45:00,-0.0,107.0,1.0
2017-07-29 22:00:00,-0.0,98.0,1.0
2017-07-29 22:15:00,-0.0,60.0,1.0
2017-07-29 22:30:00,-0.0,95.0,1.0
2017-07-29 22:45:00,-0.0,35.0,1.0
2017-07-29 23:00:00,0.0,915.0,881.0
2017-07-29 23:15:00,0.0,948.0,907.0
2017-07-29 23:30:00,0.0,495.0,448.0
2017-07-29 23:45:00,-0.0,58.0,1.0
2017-07-30 00:00:00,-0.0,50.0,1.0
2017-07-30 00:15:00,-0.0,42.0,1.0
2017-07-30 00:30:00,-0.0,41.0,1.0
2017-07-30 00:45:00,-0.0,44.0,1.0
2017-07-30 01:00:00,-0.0,57.0,1.0
2017-07-30 01:15:00,-0.0,51.0,1.0
2017-07-30 01:30:00,-0.0,40.0,1.0
2017-07-30 01:45:00,-0.0,40.0,1.0
2017-07-30 02:00:00,-0.0,40.0,1.0
2017-07-30 02:15:00,-0.0,56.0,1.0
2017-07-30 02:30:00,-0.0,54.0,1.0
2017-07-30 02:45:00,-0.0,40.0,1.0
2017-07-30 03:00:00,-0.0,40.0,1.0
2017-07-30 03:15:00,-0.0,40.0,1.0
2017-07-30 03:30:00,-0.0,52.0,1.0
2017-07-30 03:45:00,-0.0,55.0,1.0
2017-07-30 04:00:00,-0.0,42.0,1.0
2017-07-30 04:15:00,-0.0,310.0,272.0
2017-07-30 04:30:00,0.0,954.0,917.0
2017-07-30 04:45:00,0.0,558.0,488.0
2017-07-30 05:00:00,-0.0,86.0,1.0
2017-07-30 05:15:00,-0.0,49.0,1.0
2017-07-30 05:30:00,-0.0,53.0,1.0
2017-07-30 05:45:00,-0.0,51.0,1.0
2017-07-30 06:00:00,-0.0,35.0,1.0
2017-07-30 06:15:00,-0.0,39.0,1.0
2017-07-30 06:30:00,-0.0,32.0,1.0
2017-07-30 06:45:00,-0.0,69.0,1.0
2017-07-30 07:00:00,-0.0,112.0,1.0
2017-07-30 07:15:00,1.0,71.0,1.0
2017-07-30 07:30:00,16.0,145.0,1.0
2017-07-30 07:45:00,41.0,102.0,1.0
2017-07-30 08:00:00,128.0,75.0,1.0
2017-07-30 08:15:00,199.0,173.0,1.0
2017-07-30 08:30:00,231.0,77.0,1.0
2017-07-30 08:45:00,259.0,250.0,1.0
2017-07-30 09:00:00,280.0,257.0,1.0
2017-07-30 09:15:00,322.0,342.0,1.0
2017-07-30 09:30:00,110.0,743.0,300.0
2017-07-30 09:45:00,260.0,1043.0,921.0
2017-07-30 10:00:00,276.0,626.0,522.0
2017-07-30 10:15:00,158.0,45.0,1.0
2017-07-30 10:30:00,109.0,23.0,1.0
2017-07-30 10:45:00,95.0,18.0,1.0
2017-07-30 11:00:00,103.0,32.0,1.0
2017-07-30 11:15:00,48.0,51.0,1.0
2017-07-30 11:30:00,53.0,60.0,1.0
2017-07-30 11:45:00,87.0,29.0,1.0
2017-07-30 12:00:00,75.0,18.0,1.0
2017-07-30 12:15:00,102.0,35.0,1.0
2017-07-30 12:30:00,86.0,41.0,1.0
2017-07-30 12:45:00,126.0,34.0,1.0
2017-07-30 13:00:00,265.0,31.0,1.0
2017-07-30 13:15:00,314.0,38.0,1.0
2017-07-30 13:30:00,297.0,33.0,1.0
2017-07-30 13:45:00,265.0,18.0,1.0
2017-07-30 14:00:00,272.0,34.0,1.0
2017-07-30 14:15:00,216.0,56.0,1.0
2017-07-30 14:30:00,82.0,34.0,1.0
2017-07-30 14:45:00,106.0,119.0,1.0
2017-07-30 15:00:00,76.0,41.0,1.0
2017-07-30 15:15:00,77.0,48.0,1.0
2017-07-30 15:30:00,75.0,51.0,1.0
2017-07-30 15:45:00,78.0,47.0,1.0
2017-07-30 16:00:00,56.0,24.0,1.0
2017-07-30 16:15:00,27.0,48.0,1.0
2017-07-30 16:30:00,21.0,132.0,1.0
2017-07-30 16:45:00,12.0,968.0,921.0
2017-07-30 17:00:00,2.0,269.0,159.0
2017-07-30 17:15:00,-0.0,554.0,1.0
2017-07-30 17:30:00,-0.0,297.0,1.0
2017-07-30 17:45:00,-0.0,268.0,1.0
2017-07-30 18:00:00,-0.0,440.0,1.0
2017-07-30 18:15:00,-0.0,540.0,1.0
2017-07-30 18:30:00,-0.0,571.0,1.0
2017-07-30 18:45:00,-0.0,622.0,1.0
2017-07-30 19:00:00,0.0,582.0,1.0
2017-07-30 19:15:00,-0.0,472.0,1.0
2017-07-30 19:30:00,-0.0,480.0,1.0
2017-07-30 19:45:00,-0.0,360.0,1.0
2017-07-30 20:00:00,-0.0,151.0,1.0
2017-07-30 20:15:00,-0.0,93.0,1.0
2017-07-30 20:30:00,-0.0,107.0,1.0
2017-07-30 20:45:00,-0.0,71.0,1.0
2017-07-30 21:00:00,-0.0,61.0,1.0
2017-07-30 21:15:00,-0.0,75.0,1.0
2017-07-30 21:30:00,-0.0,27.0,1.0
2017-07-30 21:45:00,-0.0,30.0,1.0
2017-07-30 22:00:00,-0.0,63.0,1.0
2017-07-30 22:15:00,-0.0,42.0,1.0
2017-07-30 22:30:00,-0.0,41.0,1.0
2017-07-30 22:45:00,-0.0,46.0,1.0
2017-07-30 23:00:00,0.0,916.0,893.0
2017-07-30 23:15:00,0.0,969.0,933.0
2017-07-30 23:30:00,-0.0,200.0,140.0
2017-07-30 23:45:00,-0.0,38.0,1.0
2017-07-31 00:00:00,-0.0,27.0,1.0
2017-07-31 00:15:00,-0.0,50.0,1.0
2017-07-31 00:30:00,-0.0,64.0,1.0
2017-07-31 00:45:00,-0.0,88.0,1.0
2017-07-31 01:00:00,-0.0,57.0,1.0
2017-07-31 01:15:00,-0.0,59.0,1.0
2017-07-31 01:30:00,-0.0,43.0,1.0
2017-07-31 01:45:00,-0.0,23.0,1.0
2017-07-31 02:00:00,-0.0,46.0,1.0
2017-07-31 02:15:00,-0.0,59.0,1.0
2017-07-31 02:30:00,-0.0,31.0,1.0
2017-07-31 02:45:00,-0.0,23.0,1.0
2017-07-31 03:00:00,-0.0,149.0,1.0
2017-07-31 03:15:00,-0.0,34.0,1.0
2017-07-31 03:30:00,-0.0,39.0,1.0
2017-07-31 03:45:00,-0.0,44.0,1.0
2017-07-31 04:00:00,-0.0,41.0,1.0
2017-07-31 04:15:00,-0.0,23.0,1.0
2017-07-31 04:30:00,-0.0,24.0,1.0
2017-07-31 04:45:00,-0.0,58.0,1.0
2017-07-31 05:00:00,-0.0,44.0,1.0
2017-07-31 05:15:00,-0.0,24.0,1.0
2017-07-31 05:30:00,-0.0,23.0,1.0
2017-07-31 05:45:00,-0.0,47.0,1.0
2017-07-31 06:00:00,-0.0,38.0,3.0
2017-07-31 06:15:00,0.0,952.0,916.0
2017-07-31 06:30:00,0.0,726.0,693.0
2017-07-31 06:45:00,-0.0,41.0,1.0
2017-07-31 07:00:00,-0.0,140.0,1.0
2017-07-31 07:15:00,-0.0,73.0,1.0
2017-07-31 07:30:00,7.0,165.0,1.0
2017-07-31 07:45:00,6.0,97.0,1.0
2017-07-31 08:00:00,8.0,401.0,1.0
2017-07-31 08:15:00,14.0,174.0,1.0
2017-07-31 08:30:00,13.0,171.0,1.0
2017-07-31 08:45:00,11.0,174.0,1.0
2017-07-31 09:00:00,13.0,78.0,1.0
2017-07-31 09:15:00,21.0,26.0,1.0
2017-07-31 09:30:00,23.0,35.0,1.0
2017-07-31 09:45:00,24.0,35.0,1.0
2017-07-31 10:00:00,31.0,40.0,1.0
2017-07-31 10:15:00,34.0,33.0,1.0
2017-07-31 10:30:00,40.0,21.0,1.0
2017-07-31 10:45:00,45.0,42.0,1.0
2017-07-31 11:00:00,36.0,18.0,1.0
2017-07-31 11:15:00,33.0,29.0,1.0
2017-07-31 11:30:00,27.0,39.0,1.0
2017-07-31 11:45:00,40.0,44.0,1.0
2017-07-31 12:00:00,36.0,18.0,1.0
2017-07-31 12:15:00,25.0,18.0,1.0
2017-07-31 12:30:00,38.0,37.0,1.0
2017-07-31 12:45:00,23.0,96.0,1.0
2017-07-31 13:00:00,3.0,78.0,1.0
2017-07-31 13:15:00,17.0,318.0,1.0
2017-07-31 13:30:00,11.0,265.0,1.0
2017-07-31 13:45:00,1.0,38.0,1.0
2017-07-31 14:00:00,4.0,53.0,1.0
2017-07-31 14:15:00,5.0,39.0,1.0
2017-07-31 14:30:00,4.0,45.0,1.0
2017-07-31 14:45:00,6.0,36.0,1.0
2017-07-31 15:00:00,17.0,25.0,1.0
2017-07-31 15:15:00,18.0,77.0,1.0
2017-07-31 15:30:00,21.0,128.0,1.0
2017-07-31 15:45:00,14.0,31.0,1.0
2017-07-31 16:00:00,18.0,49.0,1.0
2017-07-31 16:15:00,6.0,27.0,1.0
2017-07-31 16:30:00,-2.0,172.0,1.0
2017-07-31 16:45:00,2.0,178.0,1.0
2017-07-31 17:00:00,2.0,320.0,1.0
2017-07-31 17:15:00,-1.0,64.0,1.0
2017-07-31 17:30:00,-0.0,42.0,1.0
2017-07-31 17:45:00,-0.0,35.0,1.0
2017-07-31 18:00:00,-0.0,62.0,1.0
2017-07-31 18:15:00,-0.0,61.0,1.0
2017-07-31 18:30:00,-0.0,33.0,1.0
2017-07-31 18:45:00,-0.0,38.0,1.0
2017-07-31 19:00:00,-0.0,55.0,1.0
2017-07-31 19:15:00,-0.0,102.0,1.0
2017-07-31 19:30:00,-0.0,112.0,1.0
2017-07-31 19:45:00,-0.0,174.0,1.0
2017-07-31 20:00:00,-0.0,294.0,1.0
2017-07-31 20:15:00,-0.0,342.0,1.0
2017-07-31 20:30:00,-0.0,406.0,1.0
2017-07-31 20:45:00,-0.0,206.0,1.0
2017-07-31 21:00:00,-0.0,81.0,1.0
2017-07-31 21:15:00,-0.0,93.0,1.0
2017-07-31 21:30:00,-0.0,80.0,1.0
2017-07-31 21:45:00,-0.0,85.0,1.0
2017-07-31 22:00:00,-0.0,82.0,1.0
2017-07-31 22:15:00,-0.0,81.0,1.0
2017-07-31 22:30:00,-0.0,30.0,1.0
2017-07-31 22:45:00,-0.0,26.0,1.0
2017-07-31 23:00:00,0.0,896.0,867.0
2017-07-31 23:15:00,0.0,975.0,919.0
2017-07-31 23:30:00,0.0,960.0,922.0
2017-07-31 23:45:00,0.0,956.0,932.0
2017-08-01 00:00:00,0.0,960.0,930.0
2017-08-01 00:15:00,0.0,967.0,918.0
2017-08-01 00:30:00,-0.0,320.0,239.0
2017-08-01 00:45:00,-0.0,71.0,1.0
2017-08-01 01:00:00,-0.0,42.0,1.0
2017-08-01 01:15:00,-0.0,54.0,1.0
2017-08-01 01:30:00,-0.0,30.0,1.0
2017-08-01 01:45:00,-0.0,27.0,1.0
2017-08-01 02:00:00,-0.0,44.0,1.0
2017-08-01 02:15:00,-0.0,53.0,1.0
2017-08-01 02:30:00,-0.0,23.0,1.0
2017-08-01 02:45:00,-0.0,23.0,1.0
2017-08-01 03:00:00,-0.0,23.0,1.0
2017-08-01 03:15:00,-0.0,62.0,1.0
2017-08-01 03:30:00,-0.0,36.0,1.0
2017-08-01 03:45:00,-0.0,23.0,1.0
2017-08-01 04:00:00,-0.0,187.0,164.0
2017-08-01 04:15:00,0.0,947.0,913.0
2017-08-01 04:30:00,0.0,610.0,569.0
2017-08-01 04:45:00,-0.0,38.0,1.0
2017-08-01 05:00:00,-0.0,25.0,1.0
2017-08-01 05:15:00,-0.0,23.0,1.0
2017-08-01 05:30:00,-0.0,42.0,1.0
2017-08-01 05:45:00,-0.0,54.0,1.0
2017-08-01 06:00:00,-0.0,66.0,1.0
2017-08-01 06:15:00,-0.0,30.0,1.0
2017-08-01 06:30:00,-0.0,23.0,1.0
2017-08-01 06:45:00,-0.0,42.0,1.0
2017-08-01 07:00:00,0.0,159.0,1.0
2017-08-01 07:15:00,7.0,77.0,1.0
2017-08-01 07:30:00,7.0,179.0,1.0
2017-08-01 07:45:00,30.0,146.0,1.0
2017-08-01 08:00:00,135.0,379.0,1.0
2017-08-01 08:15:00,188.0,281.0,1.0
2017-08-01 08:30:00,243.0,309.0,1.0
2017-08-01 08:45:00,277.0,79.0,1.0
2017-08-01 09:00:00,296.0,28.0,1.0
2017-08-01 09:15:00,316.0,33.0,0.0
2017-08-01 09:30:00,329.0,94.0,1.0
2017-08-01 09:45:00,315.0,70.0,1.0
2017-08-01 10:00:00,294.0,60.0,1.0
2017-08-01 10:15:00,260.0,85.0,1.0
2017-08-01 10:30:00,208.0,45.0,1.0
2017-08-01 10:45:00,72.0,19.0,1.0
2017-08-01 11:00:00,35.0,19.0,1.0
2017-08-01 11:15:00,23.0,38.0,1.0
2017-08-01 11:30:00,24.0,56.0,1.0
2017-08-01 11:45:00,22.0,19.0,1.0
2017-08-01 12:00:00,22.0,19.0,1.0
2017-08-01 12:15:00,17.0,23.0,1.0
2017-08-01 12:30:00,44.0,54.0,1.0
2017-08-01 12:45:00,200.0,35.0,1.0
2017-08-01 13:00:00,271.0,87.0,1.0
2017-08-01 13:15:00,301.0,261.0,1.0
2017-08-01 13:30:00,294.0,290.0,1.0
2017-08-01 13:45:00,303.0,62.0,1.0
2017-08-01 14:00:00,282.0,81.0,1.0
2017-08-01 14:15:00,261.0,82.0,1.0
2017-08-01 14:30:00,245.0,104.0,1.0
2017-08-01 14:45:00,225.0,123.0,1.0
2017-08-01 15:00:00,203.0,108.0,1.0
2017-08-01 15:15:00,182.0,125.0,1.0
2017-08-01 15:30:00,158.0,84.0,1.0
2017-08-01 15:45:00,124.0,30.0,1.0
2017-08-01 16:00:00,87.0,71.0,1.0
2017-08-01 16:15:00,42.0,142.0,1.0
2017-08-01 16:30:00,11.0,121.0,1.0
2017-08-01 16:45:00,7.0,110.0,1.0
2017-08-01 17:00:00,-0.0,172.0,1.0
2017-08-01 17:15:00,-1.0,116.0,1.0
2017-08-01 17:30:00,-0.0,260.0,1.0
2017-08-01 17:45:00,-0.0,225.0,1.0
2017-08-01 18:00:00,-0.0,211.0,1.0
2017-08-01 18:15:00,-0.0,540.0,1.0
2017-08-01 18:30:00,0.0,553.0,1.0
2017-08-01 18:45:00,-0.0,509.0,1.0
2017-08-01 19:00:00,-0.0,107.0,1.0
2017-08-01 19:15:00,-0.0,131.0,1.0
2017-08-01 19:30:00,-0.0,255.0,1.0
2017-08-01 19:45:00,-0.0,257.0,1.0
2017-08-01 20:00:00,-0.0,294.0,1.0
2017-08-01 20:15:00,-0.0,255.0,1.0
2017-08-01 20:30:00,-0.0,269.0,1.0
2017-08-01 20:45:00,-0.0,173.0,1.0
2017-08-01 21:00:00,-0.0,102.0,1.0
2017-08-01 21:15:00,-0.0,97.0,1.0
2017-08-01 21:30:00,-0.0,115.0,1.0
2017-08-01 21:45:00,-0.0,110.0,1.0
2017-08-01 22:00:00,-0.0,65.0,1.0
2017-08-01 22:15:00,-0.0,40.0,1.0
2017-08-01 22:30:00,-0.0,27.0,1.0
2017-08-01 22:45:00,-0.0,31.0,1.0
2017-08-01 23:00:00,0.0,919.0,855.0
2017-08-01 23:15:00,0.0,979.0,911.0
2017-08-01 23:30:00,0.0,980.0,906.0
2017-08-01 23:45:00,0.0,840.0,792.0
2017-08-02 00:00:00,-0.0,56.0,1.0
2017-08-02 00:15:00,-0.0,64.0,1.0
2017-08-02 00:30:00,-0.0,63.0,1.0
2017-08-02 00:45:00,-0.0,28.0,1.0
2017-08-02 01:00:00,-0.0,25.0,1.0
2017-08-02 01:15:00,-0.0,46.0,1.0
2017-08-02 01:30:00,-0.0,43.0,1.0
2017-08-02 01:45:00,-0.0,40.0,1.0
2017-08-02 02:00:00,-0.0,30.0,1.0
2017-08-02 02:15:00,-0.0,38.0,1.0
2017-08-02 02:30:00,-0.0,37.0,1.0
2017-08-02 02:45:00,-0.0,23.0,1.0
2017-08-02 03:00:00,-0.0,39.0,1.0
2017-08-02 03:15:00,-0.0,40.0,1.0
2017-08-02 03:30:00,-0.0,45.0,1.0
2017-08-02 03:45:00,-0.0,23.0,1.0
2017-08-02 04:00:00,-0.0,131.0,1.0
2017-08-02 04:15:00,-0.0,69.0,1.0
2017-08-02 04:30:00,0.0,1054.0,664.0
2017-08-02 04:45:00,0.0,1064.0,907.0
2017-08-02 05:00:00,-0.0,92.0,7.0
2017-08-02 05:15:00,-0.0,24.0,1.0
2017-08-02 05:30:00,-0.0,30.0,1.0
2017-08-02 05:45:00,-0.0,62.0,1.0
2017-08-02 06:00:00,-0.0,29.0,1.0
2017-08-02 06:15:00,-0.0,23.0,1.0
2017-08-02 06:30:00,-0.0,23.0,1.0
2017-08-02 06:45:00,-0.0,23.0,1.0
2017-08-02 07:00:00,0.0,61.0,1.0
2017-08-02 07:15:00,7.0,137.0,1.0
2017-08-02 07:30:00,7.0,70.0,1.0
2017-08-02 07:45:00,28.0,212.0,1.0
2017-08-02 08:00:00,136.0,285.0,1.0
2017-08-02 08:15:00,189.0,338.0,1.0
2017-08-02 08:30:00,245.0,253.0,1.0
2017-08-02 08:45:00,279.0,65.0,1.0
2017-08-02 09:00:00,302.0,40.0,1.0
2017-08-02 09:15:00,312.0,40.0,1.0
2017-08-02 09:30:00,327.0,30.0,1.0
2017-08-02 09:45:00,315.0,36.0,1.0
2017-08-02 10:00:00,293.0,29.0,1.0
2017-08-02 10:15:00,259.0,39.0,1.0
2017-08-02 10:30:00,211.0,26.0,1.0
2017-08-02 10:45:00,83.0,19.0,1.0
2017-08-02 11:00:00,33.0,31.0,1.0
2017-08-02 11:15:00,26.0,33.0,1.0
2017-08-02 11:30:00,23.0,42.0,1.0
2017-08-02 11:45:00,25.0,21.0,1.0
2017-08-02 12:00:00,24.0,18.0,1.0
2017-08-02 12:15:00,25.0,26.0,1.0
2017-08-02 12:30:00,51.0,39.0,1.0
2017-08-02 12:45:00,209.0,45.0,1.0
2017-08-02 13:00:00,307.0,19.0,1.0
2017-08-02 13:15:00,304.0,29.0,1.0
2017-08-02 13:30:00,308.0,55.0,1.0
2017-08-02 13:45:00,291.0,89.0,1.0
2017-08-02 14:00:00,276.0,63.0,1.0
2017-08-02 14:15:00,251.0,178.0,1.0
2017-08-02 14:30:00,234.0,99.0,1.0
2017-08-02 14:45:00,228.0,125.0,1.0
2017-08-02 15:00:00,154.0,134.0,1.0
2017-08-02 15:15:00,62.0,210.0,1.0
2017-08-02 15:30:00,45.0,118.0,1.0
2017-08-02 15:45:00,98.0,91.0,1.0
2017-08-02 16:00:00,69.0,51.0,1.0
2017-08-02 16:15:00,29.0,164.0,1.0
2017-08-02 16:30:00,12.0,332.0,1.0
2017-08-02 16:45:00,6.0,103.0,1.0
2017-08-02 17:00:00,1.0,84.0,1.0
2017-08-02 17:15:00,-1.0,82.0,1.0
2017-08-02 17:30:00,-0.0,194.0,1.0
2017-08-02 17:45:00,-0.0,285.0,1.0
2017-08-02 18:00:00,-0.0,190.0,1.0
2017-08-02 18:15:00,-0.0,332.0,1.0
2017-08-02 18:30:00,-0.0,205.0,1.0
2017-08-02 18:45:00,-0.0,115.0,1.0
2017-08-02 19:00:00,-0.0,108.0,1.0
2017-08-02 19:15:00,-0.0,308.0,1.0
2017-08-02 19:30:00,-0.0,118.0,1.0
2017-08-02 19:45:00,-0.0,235.0,1.0
2017-08-02 20:00:00,-0.0,149.0,1.0
2017-08-02 20:15:00,-0.0,325.0,1.0
2017-08-02 20:30:00,-0.0,170.0,1.0
2017-08-02 20:45:00,-0.0,139.0,1.0
2017-08-02 21:00:00,-0.0,130.0,1.0
2017-08-02 21:15:00,-0.0,94.0,1.0
2017-08-02 21:30:00,-0.0,65.0,1.0
2017-08-02 21:45:00,-0.0,65.0,1.0
2017-08-02 22:00:00,-0.0,51.0,1.0
2017-08-02 22:15:00,-0.0,37.0,1.0
2017-08-02 22:30:00,-0.0,55.0,1.0
2017-08-02 22:45:00,-0.0,63.0,1.0
2017-08-02 23:00:00,0.0,903.0,857.0
